Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
04/05/2002,-0.517552460309521,-0.483228846753747,-0.539646736361793,0.0576960209711478,-1.25954821091318,0.495206462863894
04/12/2002,-0.536057495094247,-0.502460304227091,-0.551118984742902,0.0380774281892152,-1.28379411090739,0.49034714344673
04/19/2002,-0.557760932776325,-0.53664015170775,-0.566883420714195,0.0170210431195331,-1.30383143472319,0.485060848664081
04/26/2002,-0.580432963557058,-0.578250916676862,-0.584719236155243,-0.0038381163331408,-1.31936017665874,0.479456172346364
05/03/2002,-0.602558213074381,-0.620102931580734,-0.60310352179215,-0.0226547195888672,-1.33049642191474,0.47364232175878
05/10/2002,-0.618904469383586,-0.647825492516633,-0.617803784391495,-0.0369480787706654,-1.33760788339809,0.46772417109959
05/17/2002,-0.629437150204949,-0.660303360399772,-0.628183351588213,-0.0452698723679413,-1.34209921264823,0.461799709927568
05/24/2002,-0.631423541946038,-0.656193024826253,-0.631400723158543,-0.0464470596747546,-1.3452811151545,0.455959700602071
05/31/2002,-0.625412745326667,-0.642118478110235,-0.627158345129902,-0.0404064400090349,-1.34850767933671,0.450286233276413
06/07/2002,-0.611437507748589,-0.622493257644238,-0.615829924265569,-0.0271115222876409,-1.35243064939524,0.444852168817896
06/14/2002,-0.59128536791095,-0.601874674936113,-0.598963449610569,-0.00761104949748334,-1.35726166191342,0.439721377530059
06/21/2002,-0.566733940277617,-0.58001675242149,-0.577548595549946,0.016235079500018,-1.36295921457765,0.434947535525569
06/28/2002,-0.539519990341056,-0.555345483253082,-0.553550876964189,0.0426941113061739,-1.36840996372582,0.430573800093059
07/05/2002,-0.511791430253598,-0.526702252219007,-0.528429036200947,0.0694744393796811,-1.37255437045993,0.426635495890976
07/12/2002,-0.484694678187622,-0.494869248856083,-0.502705631267703,0.0947245148317482,-1.37446574826615,0.423158035612821
07/19/2002,-0.460996464500632,-0.465751235911249,-0.479077785868421,0.117094355553371,-1.37281258967256,0.42015386668094
07/26/2002,-0.44058972291218,-0.442470087750196,-0.458042730444843,0.136028472706502,-1.36621257483414,0.417626972815674
08/02/2002,-0.426290228795699,-0.430669509298501,-0.442186471374602,0.15099813535203,-1.35394452449316,0.415570338013988
08/09/2002,-0.414995442402687,-0.426162479149224,-0.429790293474149,0.162736113981201,-1.33521716698826,0.413964169335187
08/16/2002,-0.407473063902373,-0.428136017251241,-0.421922219198987,0.171283594718164,-1.30941610178884,0.412776630379557
08/23/2002,-0.399422143596401,-0.42757852794766,-0.4145921886423,0.177376486221463,-1.27753757690148,0.411963361428075
08/30/2002,-0.391014150207408,-0.421915705087853,-0.407996342582431,0.181840989163862,-1.2414021313425,0.411466731665969
09/06/2002,-0.380462644487692,-0.409005019987865,-0.400794094829849,0.185433084943468,-1.20255509055992,0.411216776536707
09/13/2002,-0.369879190025937,-0.392545993760477,-0.394332201800253,0.188388398697044,-1.16355132681622,0.41113072516557
09/20/2002,-0.360405935935391,-0.376843324183997,-0.389592823622868,0.190988828294245,-1.12622300740033,0.411113691287701
09/27/2002,-0.354614968796833,-0.36725347861503,-0.387981728371652,0.192852597043564,-1.09234164091218,0.411063048852896
10/04/2002,-0.353957651015216,-0.365112339156466,-0.391239181913835,0.193490539994139,-1.061103963562,0.410874099653847
10/11/2002,-0.359754650436032,-0.371715511058665,-0.39976603231302,0.192403047706326,-1.03266150045402,0.410429353586845
10/18/2002,-0.372280887174872,-0.386407360438128,-0.414324955531937,0.189361994362775,-1.0052389908622,0.409630685423509
10/25/2002,-0.387796559511856,-0.403233099320716,-0.432318790696938,0.184625788656664,-0.976624322269377,0.408386644115659
11/01/2002,-0.406116242548256,-0.423023664081928,-0.45330284032939,0.178436380774715,-0.946198077522099,0.406619958131378
11/08/2002,-0.423785298659188,-0.441654848128714,-0.474906212195025,0.171389887973997,-0.912291099714294,0.4042721087944
11/15/2002,-0.439062949803615,-0.457138433416541,-0.494676324197052,0.163701594743939,-0.875342776953782,0.401303981138108
11/22/2002,-0.449753835688008,-0.466101274040176,-0.510704545289548,0.155792884316624,-0.835397922191055,0.397695352187956
11/29/2002,-0.456070696558058,-0.468193617030623,-0.52288371932529,0.147618113838546,-0.793069559624705,0.393445714213395
12/06/2002,-0.458566337293462,-0.464759387179464,-0.531387810936947,0.139145166745023,-0.749553324606615,0.388572231420539
12/13/2002,-0.461880200351049,-0.461519108527459,-0.538391959139734,0.128805437563218,-0.70661266679386,0.383108480854606
12/20/2002,-0.465716987593668,-0.461498575354035,-0.544036881885034,0.116893824592219,-0.665351438628691,0.377102915798901
12/27/2002,-0.472416262346908,-0.468240719575277,-0.549647953921981,0.1027211144602,-0.626945058424697,0.370614920719197
01/03/2003,-0.483041014800309,-0.483549739022662,-0.556370536043466,0.0868135685514003,-0.59289865766119,0.363705297512497
01/10/2003,-0.496081812123029,-0.503569862889531,-0.563826094436957,0.070148669628374,-0.563893502046469,0.35644741019601
01/17/2003,-0.508388599394014,-0.522625047702268,-0.571004542463395,0.0545677345984677,-0.540471784659302,0.348903260000488
01/24/2003,-0.517965700570229,-0.536693245227625,-0.57739783545009,0.0412674166399837,-0.522945363874032,0.341129272160844
01/31/2003,-0.525076796838806,-0.546690122903557,-0.583103713083776,0.0305549836770392,-0.51243192976475,0.333173578645213
02/07/2003,-0.528986937020583,-0.552217676182797,-0.58782428128131,0.0227956622340464,-0.509501740378718,0.325075308865197
02/14/2003,-0.531634440677036,-0.557134049616123,-0.591553990536218,0.0167853424457285,-0.515517658696787,0.316865415241532
02/21/2003,-0.534328011619331,-0.563598598070276,-0.595364261534259,0.0117182241443326,-0.53011188123894,0.308569032781385
02/28/2003,-0.53859266482606,-0.573622560883951,-0.599912124252745,0.00636999669480457,-0.552869792241373,0.300207611892889
03/07/2003,-0.545224154720295,-0.587543718212393,-0.605711277294196,-1.13706644502643e-06,-0.582939696739493,0.291800831224798
03/14/2003,-0.555257210460821,-0.60552011959476,-0.613990266374983,-0.00802324886846372,-0.618317135612534,0.283369361016445
03/21/2003,-0.569913748748341,-0.629963174149173,-0.625824037754819,-0.0177923639915663,-0.657495888682852,0.274936387744317
03/28/2003,-0.589379759224925,-0.661409765032033,-0.642631270748358,-0.0287133807432716,-0.697623954055267,0.26652933489049
04/04/2003,-0.612537158722963,-0.699947167015417,-0.663202000559941,-0.0401107652441605,-0.737282514319324,0.258174180499861
04/11/2003,-0.63791766463369,-0.740614493847147,-0.687007889943994,-0.0509400528372588,-0.773888369534132,0.249908436303026
04/18/2003,-0.66236816704368,-0.77820051153468,-0.712132331220836,-0.0596284018806165,-0.805933133211122,0.241757414455725
04/25/2003,-0.683604908833876,-0.807427365484643,-0.736267324018078,-0.0656340577708409,-0.832409834413122,0.233746253253139
05/02/2003,-0.699814544951769,-0.824164683915237,-0.757623814838754,-0.0683035243246842,-0.853414129777946,0.225895460250193
05/09/2003,-0.709467555170671,-0.826564859271088,-0.774530929286682,-0.0676991898037634,-0.869109893649876,0.218223209917665
05/16/2003,-0.713972833054475,-0.818725306874719,-0.786630291506551,-0.0651408014699272,-0.880651091058779,0.210747350904001
05/23/2003,-0.71451124669566,-0.804711181275839,-0.79401995929266,-0.0621732853893286,-0.888531406588559,0.20348884778541
05/30/2003,-0.713187476769775,-0.788998192360819,-0.797275337592353,-0.0605502761768013,-0.893729924996358,0.19647452848685
06/06/2003,-0.711356828412245,-0.77328332737368,-0.796556558431029,-0.0619310547189704,-0.896661121313902,0.189739551505376
06/13/2003,-0.710663974808559,-0.761056048324842,-0.792892187483898,-0.0674313555636966,-0.897338117909755,0.183330517709292
06/20/2003,-0.712066828947612,-0.75335906777905,-0.786713842111265,-0.0777240337622973,-0.89553471280088,0.177306692937469
06/27/2003,-0.714634040272135,-0.749436318579681,-0.777651855042864,-0.0923007980072855,-0.890738317808292,0.171739114147965
07/04/2003,-0.717496421329346,-0.748830459164786,-0.766149621551843,-0.110074251965828,-0.881565454265561,0.166705595994487
07/11/2003,-0.719010812459765,-0.751314406819857,-0.752508657260334,-0.129392582223655,-0.866751248590483,0.162301681438009
07/18/2003,-0.717325214228026,-0.75369029828923,-0.736787332237306,-0.148428195122034,-0.845184376492695,0.158606799332888
07/25/2003,-0.712420032597535,-0.753860641280553,-0.720874794832326,-0.165467278035327,-0.816173433771223,0.15569985237798
08/01/2003,-0.702762634269363,-0.747829667234483,-0.704612757604545,-0.179275528983375,-0.779941372730188,0.153648018400517
08/08/2003,-0.69277637400038,-0.73924113587846,-0.69203639344971,-0.18934181606544,-0.738693080568374,0.152502787177364
08/15/2003,-0.682883984347009,-0.727937559886264,-0.683142970573961,-0.196078310059567,-0.694539682063437,0.152298677879279
08/22/2003,-0.674843670700134,-0.716912768598235,-0.678671058135223,-0.199958222670049,-0.650697300504326,0.153052628315903
08/29/2003,-0.669682880840082,-0.708940385112142,-0.67778934552373,-0.201932301530466,-0.611063212353828,0.154762412080001
09/05/2003,-0.668111914817117,-0.705256346247709,-0.679970605051568,-0.203188218638134,-0.577972654373626,0.157408019037157
09/12/2003,-0.67027207325247,-0.705657423092208,-0.684556973794015,-0.204566911488299,-0.553125985813441,0.160951885639041
09/19/2003,-0.675420320823581,-0.708200552501147,-0.689556961336912,-0.207041902135661,-0.537413799050173,0.165339883474831
09/26/2003,-0.68219937511062,-0.71089514077076,-0.6941550675777,-0.210950284529911,-0.529241407841775,0.170505956415462
10/03/2003,-0.689909725028547,-0.713473097871043,-0.697540054799107,-0.216627722306971,-0.526725976532702,0.176379053536492
10/10/2003,-0.698412686667836,-0.716694735842555,-0.700440782952336,-0.223788725316226,-0.526924556957769,0.182872827808651
10/17/2003,-0.706339933558982,-0.720442193773577,-0.70272771516903,-0.231612322180609,-0.526862671837125,0.189911667266558
10/24/2003,-0.712028008357218,-0.723440984852809,-0.704019742265371,-0.239275713687871,-0.523698225107205,0.197422906753376
10/31/2003,-0.716533494268702,-0.726836138256034,-0.705737851342588,-0.246357650753009,-0.515689227887535,0.20534056959883
11/07/2003,-0.718712477934384,-0.726693658157175,-0.707427874266233,-0.252284099977711,-0.501972018048545,0.213607942707288
11/14/2003,-0.718937779376668,-0.721856777097582,-0.709255351326001,-0.257159971141915,-0.482935166937858,0.222175780912336
11/21/2003,-0.71778186795151,-0.712780098621677,-0.711141678500579,-0.261419920481848,-0.460091619197254,0.231000503980954
11/28/2003,-0.716490639966735,-0.701256713916582,-0.713592365644841,-0.265666639924165,-0.435766269616584,0.240042861040027
12/05/2003,-0.714663077788487,-0.688339477677895,-0.715911450524365,-0.270310177586609,-0.412548272163668,0.249265365120608
12/12/2003,-0.715402526006754,-0.679390349998389,-0.719519898839197,-0.276447665122886,-0.393809703485131,0.258630660866622
12/19/2003,-0.718664602232631,-0.674421693756892,-0.724072937275999,-0.284147196910441,-0.382315751159748,0.268100143238663
12/26/2003,-0.724874916838014,-0.673471189051862,-0.729289087163045,-0.293632453932101,-0.380302950459337,0.277631862127759
01/02/2004,-0.734699340858366,-0.675941915425272,-0.736085317316538,-0.304273790152617,-0.389040051847563,0.287181018965106
01/09/2004,-0.747788530906511,-0.679661994648917,-0.744325421823637,-0.315315681683418,-0.408812749256314,0.296704307236389
01/16/2004,-0.761588453747498,-0.685244228989549,-0.753097718342623,-0.325052313850516,-0.43857051869543,0.306153180891344
01/23/2004,-0.774943327372826,-0.692818282268969,-0.762089726925256,-0.332686620519193,-0.4758362081233,0.315492028108196
01/30/2004,-0.787274044610647,-0.703478787288352,-0.771077790786774,-0.337706915572024,-0.517720503465995,0.32469105626358
02/06/2004,-0.797337119861721,-0.716422715240963,-0.779710513513624,-0.339625181678585,-0.56041378548977,0.333730633141082
02/13/2004,-0.806125595964552,-0.730971331219909,-0.788385887762082,-0.33917528802398,-0.600069122914546,0.342602599794286
02/20/2004,-0.812319910736953,-0.743459852029277,-0.795247811832414,-0.337420858553214,-0.632813146099442,0.351309873537204
02/27/2004,-0.815845744441388,-0.751012793915061,-0.799713639795806,-0.335275728338377,-0.655615621734321,0.359865380947778
03/05/2004,-0.81649259567478,-0.75384508523232,-0.801057786992901,-0.333825449327386,-0.665955588099653,0.368291510638144
03/12/2004,-0.81495876879788,-0.75447035834101,-0.799076711113888,-0.334111382620777,-0.662704204685429,0.376618407706729
03/19/2004,-0.810721592666129,-0.754687910865662,-0.793137354233807,-0.33643442428799,-0.645727065011297,0.384882571790025
03/26/2004,-0.804056357489032,-0.756433551724437,-0.783620020481421,-0.340758548215712,-0.615885027095815,0.393125494209175
04/02/2004,-0.795534888197093,-0.759518160049149,-0.771066283313323,-0.346538974904916,-0.575649932356188,0.401390905046584
04/09/2004,-0.784505632884838,-0.760579093204383,-0.755799323284185,-0.352305916732179,-0.528153822475482,0.409722116598261
04/16/2004,-0.771126791263461,-0.754704489198761,-0.738997404353729,-0.356913646548517,-0.476491758604494,0.418165138596119
04/23/2004,-0.756027195694178,-0.74075029640437,-0.721513689887851,-0.359178438948477,-0.424782199731984,0.426759630517562
04/30/2004,-0.740763681039484,-0.721805859361557,-0.705224690203875,-0.35836618518673,-0.376331704004005,0.435541229724305
05/07/2004,-0.726049263274801,-0.702873742514135,-0.690944792431571,-0.354671105788183,-0.333017031515549,0.444540470382977
05/14/2004,-0.713518716533509,-0.689929339117157,-0.679564328243761,-0.34861605205355,-0.297084382692784,0.453780970102368
05/21/2004,-0.703559008724224,-0.685709430239173,-0.671337269717324,-0.341189930899692,-0.268646349688845,0.46327925648703
05/28/2004,-0.696451492472023,-0.689268555559299,-0.665948049462446,-0.333504929317609,-0.247776373103435,0.473044874243322
06/04/2004,-0.691621895544563,-0.697187447482986,-0.662794794632013,-0.326183277466576,-0.234084346366678,0.483080135590389
06/11/2004,-0.688900775594906,-0.701866515626136,-0.661519005947543,-0.319937024549732,-0.226625316292701,0.493380549278599
06/18/2004,-0.687425601215482,-0.701889273352825,-0.661137132322431,-0.314996751805794,-0.224681746030349,0.503935086762452
06/25/2004,-0.687747823859036,-0.69931717867358,-0.662218568359577,-0.311277114595462,-0.227356736894514,0.514726450016869
07/02/2004,-0.689001223074682,-0.69676316212591,-0.664186493130552,-0.308263604239587,-0.2337895274656,0.525732599253038
07/09/2004,-0.690934583472599,-0.698513554430667,-0.667064873501544,-0.305510158866868,-0.242842000491474,0.536928985175143
07/16/2004,-0.692709684879276,-0.70534018730225,-0.670234161943635,-0.30217606874001,-0.253838871439815,0.548286050031914
07/23/2004,-0.694743346260304,-0.717084115103555,-0.674387479286408,-0.297755324675616,-0.265641234629921,0.55977673534696
07/30/2004,-0.696838100104241,-0.730909617208192,-0.679423477436967,-0.291926236063483,-0.277218721806042,0.571374792263544
08/06/2004,-0.698097792199527,-0.741915283752402,-0.684630260208138,-0.284516833895287,-0.287488676489171,0.583056416718776
08/13/2004,-0.699949984951442,-0.748769338701802,-0.691181864674221,-0.27585427943662,-0.29533390315285,0.59480154299051
08/20/2004,-0.701275224051294,-0.7513281328489,-0.69749431338042,-0.266785315591609,-0.299563916177037,0.606594425611763
08/27/2004,-0.702342656775681,-0.750065915126092,-0.703787424920672,-0.257942079781409,-0.299142639939206,0.618423737467091
09/03/2004,-0.702075235967978,-0.744247637789085,-0.709220476989404,-0.249713717484408,-0.293493937217563,0.630282872969346
09/10/2004,-0.701955114181383,-0.736901496504168,-0.713890393938451,-0.243576971978117,-0.282537388523356,0.642169734912024
09/17/2004,-0.701623706259146,-0.72755811008979,-0.717619336876695,-0.23964386097042,-0.266792066641256,0.654086493579785
09/24/2004,-0.701039105022004,-0.716130390675686,-0.72020777467121,-0.23809143643585,-0.247233050747115,0.666039369001929
10/01/2004,-0.700303302580005,-0.703796919495498,-0.721661718302213,-0.238885764611159,-0.225134457582416,0.678037836428996
10/08/2004,-0.700271947179489,-0.692482429935317,-0.722754748943591,-0.241696434552528,-0.202140784214441,0.690093263979478
10/15/2004,-0.701036652991331,-0.683665525069717,-0.724558618993865,-0.245623980167972,-0.179273008781983,0.702219979789743
10/22/2004,-0.703616098308998,-0.679615025759017,-0.727761510247737,-0.250166901287017,-0.158378788425882,0.714432230764009
10/29/2004,-0.70673968440069,-0.679126562256576,-0.731149683613611,-0.25462424424092,-0.140864661610684,0.726744305226217
11/05/2004,-0.71027062990749,-0.681830296673653,-0.734999090687166,-0.258390085812352,-0.127184704621635,0.739169977989966
11/12/2004,-0.714392096662135,-0.689329909491508,-0.738872171739297,-0.261195394927757,-0.118365983697649,0.751721883199791
11/19/2004,-0.716525591142998,-0.69712479669569,-0.740757363867245,-0.262421526611765,-0.114314694212448,0.764411140367775
11/26/2004,-0.717126751105533,-0.704246569034338,-0.74074848374867,-0.262118959217761,-0.114869691287957,0.777247173864566
12/03/2004,-0.715489962836047,-0.709633461583444,-0.738265864951497,-0.260401734821934,-0.119160766348238,0.790237508662611
12/10/2004,-0.712468000983754,-0.710541839660006,-0.734482123163189,-0.257453178455532,-0.125932987258757,0.803387634894079
12/17/2004,-0.707726077391257,-0.705968531708885,-0.729234638317523,-0.253689159350873,-0.133944697774162,0.816700952679278
12/24/2004,-0.702545811260399,-0.697969943825981,-0.724169783363665,-0.249533565585415,-0.141751723406121,0.830178701277942
12/31/2004,-0.698456182096613,-0.689320361197063,-0.720825937548898,-0.245615627311794,-0.148123011588398,0.843820051072936
01/07/2005,-0.696159386707179,-0.683294082691328,-0.71990356923317,-0.2422935678536,-0.152361448422556,0.857621696611467
01/14/2005,-0.696636235186999,-0.683022011383596,-0.722329611024196,-0.239913371390231,-0.153778174054899,0.871578720448273
01/21/2005,-0.699117187715356,-0.688894184849471,-0.726836227389427,-0.238735278241178,-0.152325298852082,0.88568324182549
01/28/2005,-0.703635605040277,-0.699792608559895,-0.732978817394208,-0.238859243820898,-0.147987077971872,0.899925490303596
02/04/2005,-0.709036053760563,-0.712623517466329,-0.73929825004196,-0.23989547996503,-0.141225502653381,0.914293719779927
02/11/2005,-0.712921326446225,-0.721283206486385,-0.743398214050756,-0.241119394057595,-0.132530225168063,0.92877488617943
02/18/2005,-0.713656067917943,-0.721164784564725,-0.743639899825908,-0.241905109330146,-0.122215687127032,0.943355328771981
02/25/2005,-0.710842183384463,-0.711876840807645,-0.73976786322222,-0.241283077593654,-0.111059572425902,0.958021570627609
03/04/2005,-0.703884735336377,-0.692028600083964,-0.731423260657216,-0.238726091754398,-0.0992211388093068,0.972761247553019
03/11/2005,-0.693645547883192,-0.666050336950354,-0.720316552177704,-0.233679741341132,-0.0863722066034947,0.987564021469489
03/18/2005,-0.680415468761694,-0.63714290954943,-0.70730184262457,-0.225772659119243,-0.0726958544314899,1.00242257093516
03/25/2005,-0.666078021395219,-0.610402866593529,-0.69477696368166,-0.21500295509281,-0.0581710277435922,1.01733383322217
04/01/2005,-0.651818604117641,-0.588276235042667,-0.683913181094033,-0.201609822794018,-0.0434555290651798,1.03229946609974
04/08/2005,-0.638628974643123,-0.572724505903549,-0.675784737617118,-0.18609701850927,-0.028875544644647,1.04732617713901
04/15/2005,-0.627025240702426,-0.563771632583176,-0.669976547995278,-0.169668499053803,-0.0149450020600123,1.06242767535553
04/22/2005,-0.617594894763618,-0.561349432091991,-0.666819377189315,-0.153270633220389,-0.00172265185424075,1.07762290182883
04/29/2005,-0.610527674148161,-0.563082809919715,-0.66549638443938,-0.138129465457963,0.0104425295694269,1.09293675915984
05/06/2005,-0.605335168952999,-0.567657757969129,-0.66543158338187,-0.125251116587203,0.0223355206513432,1.10840021471065
05/13/2005,-0.601656104720564,-0.57054134940922,-0.665676659533976,-0.115337771181062,0.034022163632475,1.12405000437947
05/20/2005,-0.59994942569998,-0.571324390242712,-0.666666333944343,-0.108511579992879,0.0456676111493489,1.13992769769578
05/27/2005,-0.600210757355839,-0.568847350127737,-0.668363633942155,-0.104992745752821,0.0579343759807967,1.15607933056752
06/03/2005,-0.600825492328316,-0.560903740851749,-0.669355192689421,-0.104173460250869,0.0705838441484996,1.1725544133965
06/10/2005,-0.602201242829144,-0.552012273944965,-0.670499105357789,-0.105567187859889,0.0842101784459049,1.18940491166429
06/17/2005,-0.603372070682554,-0.543132435474326,-0.671376103703037,-0.108319338540484,0.0987811997319036,1.20668446288516
06/24/2005,-0.604935847716264,-0.538549606049101,-0.673129766603999,-0.111284732551349,0.11374031214464,1.22444669153921
07/01/2005,-0.60688426401829,-0.538782650448071,-0.675836277219941,-0.113891628762735,0.128707547371972,1.24274202485854
07/08/2005,-0.608466350038824,-0.542828613709788,-0.679143708086314,-0.11549022072334,0.14335846069395,1.26161905404273
07/15/2005,-0.611429592092143,-0.55014083644769,-0.683961381318852,-0.116068665873491,0.156509484344502,1.28112113799304
07/22/2005,-0.613428651195065,-0.556307439847158,-0.688476976853594,-0.115164474502312,0.167715583682599,1.30127913776225
07/29/2005,-0.614540359235524,-0.559204438898677,-0.691874299902795,-0.113298827727729,0.176077831014661,1.32211478994252
08/05/2005,-0.6135262663394,-0.557037328100321,-0.692954319907972,-0.1105381031084,0.180840046211187,1.34363570820796
08/12/2005,-0.611024663897648,-0.551379225030079,-0.691500851437119,-0.107787926530252,0.181370154486847,1.3658301431749
08/19/2005,-0.605975270642023,-0.540378478037821,-0.686704816821795,-0.105169200749162,0.176855734223351,1.38866571823752
08/26/2005,-0.599335021572327,-0.524543483556469,-0.678884899597007,-0.103552874347899,0.166521582641538,1.41208703751375
09/02/2005,-0.591469555276695,-0.504522204974517,-0.66810425544539,-0.103401541805259,0.149560159289881,1.43601324295694
09/09/2005,-0.583650645703052,-0.483153716556826,-0.655497241467915,-0.105143921943794,0.125391236254501,1.46033879386779
09/16/2005,-0.576274669671875,-0.463529933546055,-0.641443463970525,-0.10849767346964,0.0928442104515188,1.48493234558848
09/23/2005,-0.570461205171541,-0.452325719605103,-0.628168229173108,-0.113197955904826,0.0530878872055214,1.50963873797416
09/30/2005,-0.567410573658068,-0.453172822543883,-0.616359031324758,-0.118898122954201,0.00574867937766062,1.5342864260924
10/07/2005,-0.568187897980772,-0.470261021085551,-0.607685547071294,-0.124971793395565,-0.0476769923298264,1.55869995150498
10/14/2005,-0.572282705725951,-0.498330999638194,-0.602321157239558,-0.13071863815421,-0.105069600275673,1.58268127464282
10/21/2005,-0.578089334136732,-0.530565979318946,-0.599172866490033,-0.13545946526957,-0.163833365614633,1.60607109097812
10/28/2005,-0.584237129151325,-0.559695904728708,-0.596885617501896,-0.139066150265004,-0.220881567788324,1.62872522828348
11/04/2005,-0.588197963997232,-0.578377131574325,-0.594280926950634,-0.140764285677128,-0.272619406131439,1.6505311807336
11/11/2005,-0.589661828904243,-0.583473740356702,-0.590655568019098,-0.140560944996832,-0.316816026324731,1.67141679448898
11/18/2005,-0.58713726073306,-0.573895377498664,-0.58548113416963,-0.138299770584164,-0.350672254112054,1.69135100586225
11/25/2005,-0.582244520538224,-0.55294698540143,-0.579522343580858,-0.134746712485688,-0.373243486030032,1.71034348832978
12/02/2005,-0.575696973753276,-0.524098176745195,-0.573902912222875,-0.130121077422992,-0.384034002325127,1.72844585376685
12/09/2005,-0.569274903622036,-0.490859987003687,-0.570433713873019,-0.124751681044945,-0.383973996633424,1.74574767184127
12/16/2005,-0.564471673455901,-0.457959886160264,-0.570410903648961,-0.119496201483433,-0.374284271879781,1.76237447275083
12/23/2005,-0.563074282310718,-0.432129935106381,-0.575683917802072,-0.114571403049777,-0.35746094114399,1.77848435892408
12/30/2005,-0.56486181855101,-0.4140858458258,-0.585392897869646,-0.110550830954127,-0.336568275845528,1.79425601243479
01/06/2006,-0.57106221746075,-0.409227134856065,-0.600389151405686,-0.107712438936326,-0.314713281647846,1.80987820642775
01/13/2006,-0.580866770740979,-0.415391913177151,-0.617607291533581,-0.106792217884947,-0.295985259973264,1.82556325857351
01/20/2006,-0.591484109950614,-0.427706792862103,-0.634435531285915,-0.107402460682876,-0.282625432482964,1.84149752370965
01/27/2006,-0.603598327934717,-0.444271132295451,-0.650000478869513,-0.109750790226615,-0.277160170229273,1.8578554413685
02/03/2006,-0.614336095302942,-0.459098354324488,-0.662141460846949,-0.113097057916846,-0.279899461136219,1.87478868398745
02/10/2006,-0.622883655566796,-0.472004004324722,-0.669827189755773,-0.117214559780223,-0.290684597176649,1.89241405825589
02/17/2006,-0.629464533381433,-0.483514582550005,-0.673686387439282,-0.121892080280119,-0.308000934055224,1.91081046886451
02/24/2006,-0.633585851789434,-0.493717718928848,-0.673427019478679,-0.126889669951596,-0.33032584636375,1.93001690265721
03/03/2006,-0.634809911291479,-0.502512178665341,-0.669834826918747,-0.131712004986175,-0.355151616795413,1.95002850911445
03/10/2006,-0.634389217464059,-0.50771852258881,-0.66378450468187,-0.136629012902309,-0.380875070316766,1.97079800984667
03/17/2006,-0.633088820172594,-0.509032051266967,-0.65748888119133,-0.140978184541646,-0.405333614636142,1.99223529847519
03/24/2006,-0.631561200763889,-0.505806392989733,-0.651616568101248,-0.144417966901266,-0.428108686224596,2.01420835364851
03/31/2006,-0.629038281095337,-0.497611548254566,-0.646038023770052,-0.146727202828528,-0.44810830857536,2.03655295546527
04/07/2006,-0.626869695744302,-0.489661080174498,-0.641810492605263,-0.147832200337259,-0.465417737244374,2.05908903925234
04/14/2006,-0.624486075747819,-0.482103135530069,-0.637880232946192,-0.147720411842343,-0.480647862039257,2.08159667845085
04/21/2006,-0.622614328142823,-0.47711211043395,-0.634142015784227,-0.146917803815216,-0.493873738878719,2.10388158593038
04/28/2006,-0.61976907343537,-0.473055407370674,-0.628543038231072,-0.145646665905272,-0.505392955441583,2.12575458548025
05/05/2006,-0.614461846169245,-0.465590012934567,-0.620159570145727,-0.143919360220138,-0.514362462950332,2.14704553664534
05/12/2006,-0.607142155886894,-0.455208776117232,-0.608330162975134,-0.142507445838106,-0.520863014238583,2.16761241420439
05/19/2006,-0.595825736162208,-0.437808802355054,-0.591809826978699,-0.14109093668598,-0.524506424590801,2.18734382040824
05/26/2006,-0.58256496010371,-0.416527212719651,-0.572942998869846,-0.139635634550166,-0.525134092898347,2.20615843486806
06/02/2006,-0.568462318830627,-0.394083515240479,-0.553729335399758,-0.137927645596598,-0.522400170827244,2.22400668705208
06/09/2006,-0.554908658706938,-0.374367264592326,-0.536018903224375,-0.135848422195444,-0.516659158516821,2.24086824310844
06/16/2006,-0.542614602400058,-0.358902966342167,-0.522095725867558,-0.132948034928634,-0.507708960129502,2.25674999262095
06/23/2006,-0.533820236726006,-0.350889399191461,-0.514589578881194,-0.129043479831349,-0.496532727962092,2.27168474865993
06/30/2006,-0.529803489515382,-0.351520104040785,-0.514892000819322,-0.123975032715935,-0.484522639435279,2.28572478513035
07/07/2006,-0.530466048705815,-0.360247507142503,-0.522397196421073,-0.118094681885648,-0.473033855243144,2.29893268447105
07/14/2006,-0.536228432601037,-0.375513841899654,-0.536511418637499,-0.111475310636883,-0.464099520207249,2.31139126484498
07/21/2006,-0.546297078339226,-0.396421036258139,-0.555283960355005,-0.104663177880484,-0.458866242641875,2.32318145305699
07/28/2006,-0.559712558696682,-0.420407199972882,-0.577160698190095,-0.098042489293414,-0.457494801397067,2.33438426861226
08/04/2006,-0.573714013606888,-0.442635812668373,-0.598534826293523,-0.0918145432149415,-0.460456849383818,2.34507941241367
08/11/2006,-0.586715351440472,-0.461396627420331,-0.617405109463218,-0.0863922666134133,-0.466629533020516,2.35534154492976
08/18/2006,-0.597096393001259,-0.47320059428366,-0.63201896092297,-0.0816586225519558,-0.475407266575277,2.36523890560739
08/25/2006,-0.603854667937347,-0.477876474799794,-0.641627024614066,-0.0775608876729283,-0.485408959706801,2.37483365644331
09/01/2006,-0.606720592132886,-0.476935191467581,-0.646368514460715,-0.0740626416563093,-0.495104194669243,2.38418162747237
09/08/2006,-0.606791608036746,-0.474085428584768,-0.64775247227082,-0.0710334524312029,-0.503297884484376,2.39333246543758
