specification,analysis_group,sample_type,lag_criterion,equation,parameter,coef,std_error,t_stat,p_value,nobs,lag_order,aic,bic,hqic,fpe
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_funding_rate_avg,L3.term_spread_daily_chg,0.004468376015945852,0.008049669953439602,0.5551005248403417,0.5788259038184715,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_funding_rate_avg,L3.usd_strength_daily_log_chg,0.20284315726986132,0.11155118520577904,1.8183863927189614,0.06900509664672964,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_funding_rate_avg,L4.btc_eth_funding_rate_avg,0.08485063904819815,0.028710035227464625,2.955434863661478,0.003122286187730722,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_funding_rate_avg,L4.hy_spread_daily_chg,-0.0019925781552516657,0.0046827267541032155,-0.42551664017245494,0.6704600938171195,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_funding_rate_avg,L4.ig_spread_daily_chg,-0.09063042501926596,0.019626963877072395,-4.617648740116019,3.8811248231121395e-06,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_funding_rate_avg,L4.btc_eth_daily_log_ret_avg,0.0017114071575712285,0.009727620630415136,0.17593276121605828,0.8603467670358816,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_funding_rate_avg,L4.btc_eth_realized_vol_7d,0.03168866182127544,0.039933598634875084,0.7935338387860914,0.42746686214418517,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_funding_rate_avg,L4.term_spread_daily_chg,0.012839562176959054,0.00803350530790965,1.598251533401919,0.10998700901632658,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_funding_rate_avg,L4.usd_strength_daily_log_chg,0.19975146301588115,0.11156838917413044,1.7903947927770016,0.07339046684626956,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,const,-0.008228776151742213,0.006877839011910585,-1.196418837005659,0.23153315403481056,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.btc_eth_funding_rate_avg,-0.6805693433672442,0.24429457978529487,-2.7858552734382465,0.00533867016704967,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.hy_spread_daily_chg,-0.010828939260852037,0.042301666741601955,-0.25599320535051684,0.7979560838977174,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.ig_spread_daily_chg,0.654321407343142,0.18056653369219938,3.6237136193715904,0.0002904031419717373,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.btc_eth_daily_log_ret_avg,-0.03343204775422132,0.08844291779189033,-0.3780070647701633,0.7054253457723134,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.btc_eth_realized_vol_7d,0.10123920501126399,0.34478345948210914,0.2936312697927358,0.7690396787039857,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.term_spread_daily_chg,-0.04262642391201344,0.06881547784831457,-0.6194307624510297,0.535632620800361,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.usd_strength_daily_log_chg,0.1349113230833401,0.9417331398184549,0.14325854892326292,0.8860859912642148,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.btc_eth_funding_rate_avg,0.7374005985364654,0.2821910881330802,2.613125040251839,0.008971847095642825,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.hy_spread_daily_chg,-0.08388228355940854,0.04297663675976506,-1.951811260343656,0.050960616901872466,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.ig_spread_daily_chg,0.6171383741885889,0.20105892839668016,3.0694402835521077,0.002144602752912562,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.btc_eth_daily_log_ret_avg,-0.16441467824862044,0.08899996684747825,-1.8473566235185515,0.06469547141973166,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.btc_eth_realized_vol_7d,0.5653331702270248,0.4715754207094426,1.198818143185945,0.23059866619845182,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.term_spread_daily_chg,0.21353720380309282,0.06888159350189939,3.1000619025633402,0.0019348020162938556,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.usd_strength_daily_log_chg,2.8764468890032426,0.9481728944104181,3.0336734006637487,0.0024159582440858363,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.btc_eth_funding_rate_avg,-0.049213196270184105,0.2837050092899589,-0.17346608152373535,0.8622850867089656,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.hy_spread_daily_chg,-0.09761279089698705,0.04272302896441816,-2.284781609896709,0.02232563651087408,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.ig_spread_daily_chg,0.3975128255514003,0.20090022820553313,1.9786579094610113,0.04785453491264611,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.btc_eth_daily_log_ret_avg,-0.10639605508611456,0.08734782790181062,-1.2180732783157062,0.22319612737361494,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.btc_eth_realized_vol_7d,1.004938759166244,0.47122736630558004,2.1325984673703444,0.03295767916328146,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.term_spread_daily_chg,-0.0698351061865022,0.06897868187231376,-1.0124157825424058,0.31133929530040017,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.usd_strength_daily_log_chg,-0.02431932218126182,0.9558967959302582,-0.025441368027177846,0.9797029148617648,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.btc_eth_funding_rate_avg,-0.16064951472928557,0.24602007261825595,-0.652993526176874,0.5137604520924925,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.hy_spread_daily_chg,-0.07439581874858686,0.040126902212709675,-1.85401350829975,0.06373722743976473,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.ig_spread_daily_chg,-0.5032794573660861,0.16818603808936014,-2.9923973659376237,0.0027679572053558796,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.btc_eth_daily_log_ret_avg,-0.11017605547816352,0.08335726218852564,-1.3217331350084762,0.1862570308077207,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.btc_eth_realized_vol_7d,-1.3594180296642093,0.3421962654598891,-3.9726267258856303,7.108439646674581e-05,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.term_spread_daily_chg,0.0170020003087037,0.06884016489608509,0.2469779137567202,0.8049253169505783,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.usd_strength_daily_log_chg,1.3222209396273452,0.9560442190006097,1.383012326573675,0.16666108631205823,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,const,-0.0030344140555130256,0.0015634326391776915,-1.9408665135128667,0.05227447067748042,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.btc_eth_funding_rate_avg,-0.039635374804507295,0.055531703918791,-0.7137431774553444,0.475386002026977,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.hy_spread_daily_chg,-0.03896040336952344,0.00961578285867237,-4.051714139362607,5.084376198564976e-05,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.ig_spread_daily_chg,0.6020157446515305,0.041045394029823636,14.667071881783011,1.0476962057504525e-48,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.btc_eth_daily_log_ret_avg,-0.005306189368158602,0.02010435896224032,-0.2639322834478135,0.7918320988006766,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.btc_eth_realized_vol_7d,0.29110382720581796,0.07837428486904753,3.7142773001656315,0.0002037852392531889,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.term_spread_daily_chg,0.030533523491903636,0.015642756970954106,1.9519272432985508,0.050946843282808456,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.usd_strength_daily_log_chg,0.2460362006739721,0.2140696119286547,1.1493280081059392,0.2504207532321302,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L2.btc_eth_funding_rate_avg,0.152865359477364,0.06414613033371502,2.3830799875548907,0.01716846346643293,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L2.hy_spread_daily_chg,-0.014798514616522393,0.009769213340984491,-1.5148112852074407,0.12982020174065773,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L2.ig_spread_daily_chg,0.0785000184378282,0.045703612793074014,1.7175889090703174,0.08587162473264924,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L2.btc_eth_daily_log_ret_avg,-0.06031814770862234,0.020230984298137415,-2.981473704874339,0.002868646807874896,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L2.btc_eth_realized_vol_7d,0.012559381145882823,0.10719593804017914,0.11716284567774686,0.9067310089431128,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L2.term_spread_daily_chg,0.062350290751906574,0.015657786018682045,3.9820630245881183,6.831965647319953e-05,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L2.usd_strength_daily_log_chg,0.8600962370695396,0.215533461620387,3.990546203839118,6.592130496904095e-05,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L3.btc_eth_funding_rate_avg,0.010122658983774882,0.06449026658722531,0.15696413613182442,0.8752731129039022,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L3.hy_spread_daily_chg,-0.00371015939201849,0.009711564607987309,-0.38203518606744963,0.7024352658139716,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L3.ig_spread_daily_chg,-0.0025566446034221957,0.045667537936094474,-0.05598385021324936,0.9553546726452361,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L3.btc_eth_daily_log_ret_avg,-0.06110452198796724,0.019855429135005456,-3.077471736948709,0.002087646344498973,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L3.btc_eth_realized_vol_7d,0.21492548290816965,0.1071168202221747,2.0064587658818223,0.04480732387755786,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L3.term_spread_daily_chg,-0.012143001225059256,0.015679855614514043,-0.7744332297179509,0.4386746392424359,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L3.usd_strength_daily_log_chg,0.28823131374773314,0.21728921654820665,1.326486966663565,0.1846784494002217,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L4.btc_eth_funding_rate_avg,-0.16687441048153834,0.055923933485235756,-2.9839533824206796,0.0028455012138898727,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L4.hy_spread_daily_chg,-0.003118763876341201,0.009121427314567889,-0.34191621209985457,0.7324139486597768,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L4.ig_spread_daily_chg,-0.09020724930200141,0.03823112767651772,-2.359523633863628,0.018298415261474694,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L4.btc_eth_daily_log_ret_avg,-0.04091533599703937,0.018948315625350917,-2.159312564030695,0.03082592606348696,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L4.btc_eth_realized_vol_7d,-0.4040170355814925,0.07778617811469933,-5.193943774763565,2.0588534334478277e-07,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L4.term_spread_daily_chg,-0.0049188608164710814,0.01564836869524462,-0.3143369709818936,0.7532651214145226,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L4.usd_strength_daily_log_chg,-0.24764521959803393,0.21732272795194205,-1.139527475712514,0.2544832151302381,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,const,-0.002903698978332441,0.002233742929204979,-1.299925313861389,0.1936265681307423,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L1.btc_eth_funding_rate_avg,0.6532154695956246,0.0793405151376053,8.233063126231427,1.824859680494962e-16,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L1.hy_spread_daily_chg,-0.06342090065667783,0.0137384793121801,-4.616296987138225,3.906477993645574e-06,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L1.ig_spread_daily_chg,-0.007070908107759858,0.058643306013346184,-0.12057485480355838,0.9040277864654094,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L1.btc_eth_daily_log_ret_avg,-0.16894945815350257,0.02872395557874692,-5.881831201497526,4.0575203722675755e-09,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L1.btc_eth_realized_vol_7d,0.10360912486814522,0.11197668532096854,0.9252740833608474,0.35482335618412353,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L1.term_spread_daily_chg,0.025664268535671445,0.022349474420285096,1.1483164236013415,0.2508379615315749,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L1.usd_strength_daily_log_chg,-1.3921620768042644,0.3058503897262818,-4.55177473551748,5.319527488028923e-06,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L2.btc_eth_funding_rate_avg,-0.30685861990618624,0.09164831376691748,-3.3482189392660024,0.0008133273097922144,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L2.hy_spread_daily_chg,0.007282164150061878,0.013957691989721148,0.5217312543810736,0.6018574603028528,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L2.ig_spread_daily_chg,0.004391225029669288,0.06529870194429803,0.06724827445138419,0.9463840546203374,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L2.btc_eth_daily_log_ret_avg,0.04091706152457218,0.028904870599727357,1.4155767064723732,0.156899475278167,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L2.btc_eth_realized_vol_7d,-0.2525286396923217,0.15315541113602835,-1.6488391616018896,0.09918058964256925,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L2.term_spread_daily_chg,0.017247017909319692,0.022370947062120575,0.7709560914621745,0.4407329580572661,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L2.usd_strength_daily_log_chg,0.6594029085452927,0.3079418542488888,2.1413227836588313,0.03224801703397047,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L3.btc_eth_funding_rate_avg,-0.051900811647142275,0.0921399959179093,-0.5632821135935636,0.5732427957629957,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L3.hy_spread_daily_chg,-0.03332644855007348,0.01387532678479757,-2.40184963330647,0.016312412162016197,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L3.ig_spread_daily_chg,0.25744365357654175,0.06524716025668012,3.9456683258515333,7.957770497179184e-05,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L3.btc_eth_daily_log_ret_avg,-0.018837749772054026,0.028368298911794796,-0.6640422758737142,0.5066632536146728,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L3.btc_eth_realized_vol_7d,0.3347456341321775,0.15304237213318747,2.1872742134502463,0.028722512015612777,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L3.term_spread_daily_chg,0.009518577817337937,0.022402478835479273,0.42488949045509944,0.6709172362932847,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L3.usd_strength_daily_log_chg,-0.03317029255151349,0.31045037623899946,-0.10684571541951499,0.9149113793701562,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L4.btc_eth_funding_rate_avg,-0.22182417959224648,0.079900910257111,-2.7762409574364595,0.005499143662308195,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
lag_robustness_hqic_btc_eth_funding_rate_avg,lag_robustness,common_business_day,hqic,btc_eth_daily_log_ret_avg,L4.hy_spread_daily_chg,0.015609750931178036,0.013032172450288393,1.1977857867306385,0.23100042188378367,1487,4,-55.54120125935138,-54.817047434784186,-55.27131015743228,7.564457922435604e-25
