specification,analysis_group,sample_type,lag_criterion,horizon,impulse,response,generalized_irf,cumulative_response_h1_to_h,shock_standard_deviation,shock_definition,cumulative_definition,lag_order,nobs
coverage_max_bic_tradingVol_btc+eth_daily_log_chg,coverage_robustness,predictor_specific_maximum,bic,14,tradingVol_btc+eth_daily_log_chg,ig_spread_daily_chg,0.0001045483915032702,0.004248952359200835,0.3133653844817091,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
coverage_max_bic_tradingVol_btc+eth_daily_log_chg,coverage_robustness,predictor_specific_maximum,bic,15,tradingVol_btc+eth_daily_log_chg,ig_spread_daily_chg,9.114456431465809e-05,0.004340096923515493,0.3133653844817091,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
coverage_max_bic_tradingVol_btc+eth_daily_log_chg,coverage_robustness,predictor_specific_maximum,bic,16,tradingVol_btc+eth_daily_log_chg,ig_spread_daily_chg,7.945312291459455e-05,0.004419550046430088,0.3133653844817091,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
coverage_max_bic_tradingVol_btc+eth_daily_log_chg,coverage_robustness,predictor_specific_maximum,bic,17,tradingVol_btc+eth_daily_log_chg,ig_spread_daily_chg,6.925776127475556e-05,0.004488807807704843,0.3133653844817091,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
coverage_max_bic_tradingVol_btc+eth_daily_log_chg,coverage_robustness,predictor_specific_maximum,bic,18,tradingVol_btc+eth_daily_log_chg,ig_spread_daily_chg,6.0368499562773915e-05,0.004549176307267617,0.3133653844817091,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
coverage_max_bic_tradingVol_btc+eth_daily_log_chg,coverage_robustness,predictor_specific_maximum,bic,19,tradingVol_btc+eth_daily_log_chg,ig_spread_daily_chg,5.261888965305248e-05,0.0046017951969206695,0.3133653844817091,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
coverage_max_bic_tradingVol_btc+eth_daily_log_chg,coverage_robustness,predictor_specific_maximum,bic,20,tradingVol_btc+eth_daily_log_chg,ig_spread_daily_chg,4.586334229445235e-05,0.004647658539215122,0.3133653844817091,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,0,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,-0.002698995422987393,0.0,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,1,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0029894838802559595,0.0029894838802559595,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,2,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.002112990318949393,0.005102474199205353,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,3,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0017916213124388408,0.006894095511644193,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,4,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0016828362104639861,0.00857693172210818,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,5,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0014746493231097741,0.010051581045217955,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,6,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0013065747477956989,0.011358155793013653,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,7,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0011473802642360802,0.012505536057249734,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,8,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.001006239643539067,0.0135117757007888,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,9,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0008806447187114418,0.014392420419500243,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,10,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0007699136930842835,0.015162334112584526,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,11,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0006725741534040432,0.01583490826598857,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,12,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0005872430929384737,0.016422151358927044,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,13,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0005125603460780215,0.016934711705005066,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,14,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0004472717678839221,0.01738198347288899,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,15,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0003902384944332485,0.017772221967322237,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,16,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0003404419820335502,0.018112663949355786,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,17,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0002969787635365542,0.01840964271289234,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,18,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.00025905203180765727,0.018668694744699996,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,19,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.0002259616251317823,0.01889465636983178,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,20,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,0.00019709381817111822,0.019091750188002896,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,0,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,-0.0009481137535611252,0.0,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,1,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.0008126993497384017,0.0008126993497384017,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,2,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.0010433707933644194,0.001856070143102821,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,3,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.0009775282449143682,0.0028335983880171892,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,4,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.0009019166591192945,0.003735515047136484,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,5,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.0008018648805540188,0.004537379927690503,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,6,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.0007097401078110639,0.005247120035501567,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,7,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.0006243508703384256,0.005871470905839993,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,8,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.0005477676700479264,0.006419238575887919,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,9,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.00047960863941219015,0.006898847215300109,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,10,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.00041940464076781675,0.007318251856067925,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,11,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.00036644362743005863,0.007684695483497984,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,12,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.0003199883744011331,0.008004683857899117,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,13,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.0002793153475592249,0.008283999205458342,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,14,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.00024374948546320983,0.00852774869092155,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,15,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.00021267549156735584,0.008740424182488906,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,16,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.00018554130802029032,0.008925965490509197,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,17,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.0001618563503425751,0.009087821840851771,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,18,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.00014118740604474977,0.00922900924689652,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,19,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.00012315349700153707,0.009352162743898057,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_supply_daily_log_chg,broader_risk_robustness,broader_risk_common_business_day,bic,20,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,0.00010742049532349458,0.009459583239221551,0.005949493707270221,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,0,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.00501251434076139,0.0,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,1,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.0005260532489131967,0.0005260532489131967,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,2,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.002181904306439413,0.00270795755535261,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,3,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.0013110353083366994,0.004018992863689309,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,4,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.0011835221822403185,0.005202515045929628,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,5,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.0010169116310043203,0.006219426676933948,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,6,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.0008801288593694572,0.007099555536303406,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,7,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.000763483488125605,0.007863039024429011,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,8,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.000662999030970305,0.008526038055399317,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,9,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.000576271577099878,0.009102309632499195,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,10,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.0005011747326243603,0.009603484365123555,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,11,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.00043603871648532856,0.010039523081608884,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,12,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.00037946953377191177,0.010418992615380797,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,13,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.000330299314308111,0.010749291929688909,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,14,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.0002875356052504209,0.01103682753493933,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,15,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.0002503292374299609,0.011287156772369291,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,16,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.0002179494754719784,0.01150510624784127,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,17,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.00018976516975738143,0.011694871417598651,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,18,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.00016522976011897498,0.011860101177717627,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,19,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.00014386910289008534,0.012003970280607712,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,20,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,0.0001252713797354834,0.012129241660343196,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,0,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.0010538866495708387,0.0,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,1,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.0008209233439638072,0.0008209233439638072,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,2,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.0009372260100927009,0.0017581493540565082,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,3,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.0007445611484327013,0.0025027105024892095,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,4,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.0006446954542663159,0.0031474059567555253,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,5,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.0005558222260143357,0.003703228182769861,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,6,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.0004808305604358667,0.004184058743205728,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,7,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.00041688086261363607,0.004600939605819364,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,8,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.0003619240055111785,0.004962863611330543,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,9,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.0003145169951746856,0.005277380606505229,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,10,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.00027349559152212713,0.0055508761980273555,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,11,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.0002379290725103638,0.005788805270537719,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,12,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.00020704915500133049,0.005995854425539049,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,13,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.00018021321215468448,0.006176067637693734,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,14,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.00015687679784201025,0.006332944435535745,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,15,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.00013657481948592257,0.006469519255021667,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,16,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.00011890755944541696,0.006588426814467084,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
broader_risk_bic_stablecoin_exchange_netflow_scaled,broader_risk_robustness,broader_risk_common_business_day,bic,17,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,0.0001035300628215414,0.006691956877288625,0.008066912037469667,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1489
