date,hy_spread_daily_chg,ig_spread_daily_chg,usdt_mcap_daily_log_chg,usdc_mcap_daily_log_chg,dai_mcap_daily_log_chg,tusd_mcap_daily_log_chg,stablecoin_supply_daily_log_chg,stablecoin_exchange_netflow_scaled,btc_eth_open_interest_daily_log_chg,btc_eth_funding_rate_avg,stablecoin_exchange_reserve_daily_log_chg,tradingVol_btc+eth_daily_log_chg,btc_eth_daily_log_ret_avg,btc_eth_realized_vol_7d,term_spread_daily_chg,usd_strength_daily_log_chg,nfci_weekly_fill,vix_daily_log_chg,sp500_daily_log_ret
2021-07-26,-0.010000000000000231,0.0,-0.0018520639160899308,0.0073026913505691475,0.0013882925060670253,0.008806951118583622,0.000826080500484694,-0.0006231759248014939,-0.10934105196899482,0.0052195208333333,-0.0018595220826855816,-0.10058626335646365,0.023725646783109264,0.04318921541298676,-0.010000000000000009,-0.0019059087156891863,-0.667544244850599,0.02185250843762354,0.0023794199422138007
2021-07-27,0.06000000000000005,0.0,0.00243850673150518,-0.008307185151377376,0.0020386784742674863,-0.037637074609340314,0.0006060295878209802,0.0031108256290653846,0.035960967043490735,-0.0091347308333333,0.009253848652369098,0.8618094115368863,0.02977157750097312,0.03559720001058092,-0.020000000000000018,-9.715319071013084e-06,-0.667544244850599,0.0964471895914003,-0.004723618672649366
2021-07-28,-0.010000000000000231,0.0,0.0007752817972555928,0.006118717716364181,0.006427838234785316,-0.001312845580561511,0.001451364301094051,0.0008019618151593353,0.01698588087072543,0.00754372916666665,0.002375237040791991,-0.30737106771344896,0.0372981037220965,0.02735998821244379,0.010000000000000009,-0.0003710191673960139,-0.661017129512212,-0.055761723162012,-0.0001863191743716186
2021-07-29,-0.029999999999999805,-0.010000000000000009,-0.006579664124807333,0.004220184840168128,0.004769147283185747,-0.0013092413177955412,-0.0007047437021821887,-0.004002288299187424,0.031454952244521196,0.0070219858333333,-0.011902051640189978,-0.011134129161120321,0.013615926833020355,0.01164792383086562,0.020000000000000018,-0.006180001332035445,-0.661017129512212,-0.03388271910663576,0.004197385011620369
2021-07-30,0.029999999999999805,0.0,0.0047604197173222555,-0.002171006138245941,0.002370648257725704,0.006987352570942429,0.0010148549348276727,-0.0001620826020187992,0.05413983643357951,0.006610245,-0.0004854931283551581,-0.31748606504280985,0.01721811691267415,0.009204851257542166,-0.030000000000000027,0.0016699625652289996,-0.661017129512212,0.030052345066402086,-0.005420682382194286
2021-07-31,0.06000000000000005,0.010000000000000009,-0.0001141163624451001,0.007968091071678753,0.0021730855838501834,0.010221833971354153,0.00046753283236300415,-0.0003669704734059359,-0.010039068416759315,0.0094476175,-0.001100589213297734,0.23735409256886042,0.04020897291977818,0.009779479014311733,,,-0.661017129512212,,
2021-08-01,,,-0.0021318161203063447,-0.0061589138591717,0.0004573524436614046,-0.005615485543889454,0.0006257892116814475,-0.001417100584864984,-0.0747486048880879,0.0040937733333332995,-0.004264137619116619,-0.1747919055646234,0.013667520652547081,0.010996147035178603,,,-0.661017129512212,,
2021-08-02,0.040000000000000036,0.010000000000000009,0.0047515232316183275,-0.0002622162177844319,0.0028726115735332384,-0.005118296367313759,0.00014294294763305884,0.0003683288307796963,0.0212203263258144,-0.0015854858333333,0.0011102313786704038,0.08112346820343908,-0.019831252233208804,0.020285360242178863,-0.020000000000000018,-2.04135519359383e-05,-0.661017129512212,0.06474409211167353,-0.0018445946098477606
2021-08-03,0.06000000000000005,0.0,-0.0006709038843700406,0.003302479586489428,0.004605125285113814,0.00789269197760237,0.0006397220222361099,-0.0045616036144084686,-0.005629745189602299,-0.00305155,-0.013846350510356433,0.008779096750439263,0.0028576118728948947,0.020420424800545334,-0.010000000000000009,0.001363242083670002,-0.661017129512212,-0.07576956212338137,0.008170019032652576
2021-08-04,0.0,0.0,0.0029237892885670552,0.002733985543129089,0.002612654830458766,0.013602873232366865,0.00042096358131119796,-0.0026388469308630757,0.05198655492553063,0.01017614916666665,-0.008101828890440302,8.761255165638834e-05,-0.02933998795123774,0.023583474171554143,0.0,0.000642394229733334,-0.655684472722714,-0.003887813839010157,-0.00464320822964126
2021-08-05,-0.04999999999999982,0.0,-0.0064175943823748,0.004100794133359477,-0.006325214940485569,-0.04156875509396146,-0.009239337482629992,0.0073592496206949885,0.0025576062741514247,0.01087778666666665,0.0222287191915948,0.042576505864256646,0.05647565983895059,0.030573875501337486,0.0,-0.0011335503270615277,-0.655684472722714,-0.03915393741955775,0.005987499431546084
2021-08-06,-0.050000000000000266,0.0,0.0036667308934036974,8.663344786320458e-05,0.008577137103053982,0.00917558592757564,-0.00029764586881761873,0.00018686209730286096,0.07060262262655707,0.011673995,0.000557870952475628,0.29232939606087605,0.030839621268970385,0.03141242865033895,0.08000000000000007,0.004789544719560723,-0.655684472722714,-0.06762971370724413,0.0016738821949289218
2021-08-07,,,0.0010467498833751714,-0.0006785028959833814,0.0001299371148201826,0.014905964546483203,0.0012214336987793253,-0.0009548461922573487,0.0666030182891011,0.01297787666666665,-0.0028574300866434374,-0.06453968080469523,0.03539003804801328,0.030777296211298356,,,-0.655684472722714,,
2021-08-08,,,0.00014470962890602402,0.003099821587931481,0.006604038270882733,0.005439437700690137,0.011701124079369962,0.0002700762148346816,-0.04616185654138427,0.010256055,0.000818564930034056,0.12905164849850934,0.06459158125549413,0.03648725795489562,,,-0.655684472722714,,
2021-08-09,0.020000000000000018,0.0,0.0033267502085842547,-0.002473876384553196,0.010465648835711978,-0.00695411384123441,-0.0013037281133758067,-0.0025002017216766313,0.07902369428348735,0.017881825,-0.007593566233685814,-0.09984591941204497,-0.032658517526809004,0.03906065553471129,0.0,0.0012638864907987823,-0.655684472722714,0.03468555798788975,-0.0009403678951880323
2021-08-10,-0.020000000000000018,0.0,3.838618756343938e-05,0.01283570409746005,-0.004284930592867451,0.010142441369422403,-0.0003434707658310634,0.0009831431436751325,-8.774424838238997e-05,0.014537035,0.0029918406341543293,0.09544062894115432,0.05282451541234469,0.04031214437264676,0.020000000000000018,0.00039832668072836697,-0.655684472722714,0.004177863432893947,0.0009922089864762285
2021-08-11,0.050000000000000266,0.0,0.0029242608912839136,0.0020442314778601578,0.007811303761693182,0.005572674852274331,-5.901214304666411e-05,0.0005719604990170274,0.0026190623881901364,0.01177392,0.001736342936346891,-0.20580084829046066,-0.00971480418210111,0.03635511278639478,0.0,-0.0018987629354629831,-0.6510405313915,-0.04445176257083361,0.0024649821979920716
2021-08-12,-0.03000000000000025,0.0,0.003238801986190045,-0.0019646224249644535,0.004512915169813601,-0.001856220079737799,-0.0003881626856882906,-0.0015582901951356671,-0.025985165964806663,0.005244645,-0.004735874860309097,-0.029252236676254935,0.003115385616483139,0.03502008334877831,0.009999999999999787,-0.00011388159239889006,-0.6510405313915,-0.029702025448930414,0.002947738741944761
2021-08-13,0.020000000000000018,0.0,0.00545971977403369,-0.0032328146664531788,0.005579109879806598,0.013965252988812462,0.00028528666685751847,-0.0013303970466776599,0.06598517094746159,0.01262764916666665,-0.00406225936418491,-0.004212112530551271,-0.031859770874656454,0.03968076318514803,-0.06999999999999984,-0.0018344851135490003,-0.6510405313915,-0.00902067972593068,0.001606033834480769
2021-08-14,,,-0.0014451682413658027,-0.005276020790715181,0.007922677542342564,0.004501097439274197,0.00026172769364328887,0.00157400475459192,-0.003997104059741318,0.01609132166666665,0.004805566117110002,-0.058602709433999166,0.07810920310038635,0.046615842495361236,,,-0.6510405313915,,
2021-08-15,,,0.005299469773843435,0.0012403712745268091,0.002087906205076285,0.0021469009087476637,0.010684171185701313,0.00018626752746944965,-0.019181116345672388,0.0040948725,0.0005732554059986143,-0.09183626454067711,-0.014919377217293108,0.04284042758835395,,,-0.6510405313915,,
2021-08-16,0.020000000000000018,0.0,0.0027871814104653077,-0.005170180295516791,0.00926406570065825,-0.003064037955860768,-0.0009574332709495343,0.0008647612286634147,0.009710106972323945,0.01594608,0.002654546768408932,0.040213446358872765,0.0055856861842920385,0.03932112923941614,-0.010000000000000009,0.0009574272726444732,-0.6510405313915,0.04245173373472788,0.0026174309818660646
2021-08-17,-0.009999999999999787,0.0,0.004148780591570622,-0.006536574740075617,-0.0008837851953672124,0.0026694507625219114,4.481003799209581e-05,-0.0023574604747482065,-0.030090800145121024,0.0071513075,-0.007253638497155452,0.0488662024067946,-0.03484128105224537,0.03804592223775098,-0.020000000000000018,0.0039473178484765725,-0.6510405313915,0.10529847899413802,-0.007085769790768026
2021-08-18,-0.020000000000000018,0.009999999999999898,0.006946541300345074,0.00200681154332935,-0.0025405041743225445,-0.005459620508126995,0.0008583440686783805,0.0027606937802979125,-0.04060183249981653,0.00869240416666665,0.008496348021221598,0.04306338120091721,-0.04030853355066413,0.04091065426722426,0.010000000000000009,0.0006906767278520576,-0.648311052274825,0.1859442443284447,-0.010806639720144062
2021-08-19,0.06999999999999984,0.010000000000000009,0.0005704760512298964,0.0007646194993597659,0.0024363847842142337,0.04728630329795835,-0.002115279297061415,-0.0047452516095112494,0.04145374273424029,0.01425240166666665,-0.014617777215636833,-0.08176295875789195,0.010349075967610765,0.04124034142015093,-0.020000000000000018,0.003640813217256955,-0.648311052274825,0.004625355147202637,0.0012559520255734924
2021-08-20,-0.04999999999999982,0.0,0.0010418436013323856,0.0025326357879553894,0.0010546377714771352,0.018180534707273058,0.007030417917639669,0.005373451011132938,0.07642019734174212,0.0298953933333333,0.016652736941307263,0.019914510484433566,0.036256044246812044,0.041601112204647316,0.010000000000000009,0.0034145297083423287,-0.648311052274825,-0.15492008819021352,0.008108577149078755
2021-08-21,,,0.003917595437285835,-0.021354874577145355,0.001703636450230923,-0.017580977849038032,-0.00021691190564528728,-0.0008733626034770003,-0.004062746551764118,0.015234385833333301,-0.0026872311958232187,-0.0076378705790399615,0.04613241014552185,0.03324793509694286,,,-0.648311052274825,,
2021-08-22,,,0.004313209905452459,-0.0016500968529020979,0.003429537626938051,0.011632318551824042,-6.533078786045331e-05,0.001010303647361192,-0.0030536344428448202,0.0086434233333333,0.003107725386205494,0.04849687084849597,-0.010819975251820036,0.032951901460166064,,,-0.648311052274825,,
2021-08-23,-0.03000000000000025,0.0,0.004486484228009179,0.0018661666404410312,0.004938875203805014,0.006382220831033139,0.010104279020302642,-0.00031039983279969,0.04456568162767997,0.024780313333333297,-0.0009634628271289267,-0.3316026890383216,0.006240076190174636,0.03296547345837456,-0.010000000000000009,-0.004894891509636068,-0.648311052274825,-0.07901055374610566,0.008487698356534068
2021-08-24,-0.08000000000000007,-0.010000000000000009,-0.0024344118112259714,-0.0031556816729397482,-0.0020951666039114684,0.015636963682665143,0.0004207793180489541,0.017531938698831774,0.008537719522169517,0.019929791666666648,0.05303565730614759,0.2718389926770665,0.01443335123718115,0.028823473269656,0.030000000000000027,-0.0023047062476511115,-0.648311052274825,0.00407332538763594,0.0014945751943340468
2021-08-25,-0.03999999999999959,-0.009999999999999898,0.00429732453457928,0.0019026352006704839,-0.00011236447897811373,0.0012358930683337526,0.000489993238204938,0.0018582696563926215,-0.03327608735758854,0.0065698533333333,0.005462697481987401,0.06676484656181737,-0.03816336998712565,0.02821816807145203,0.07000000000000006,-0.0004161686414088095,-0.646635708454974,-0.02528802791013529,0.0022176660815187432
2021-08-26,-0.020000000000000018,0.0,0.005860994326550443,0.003948324709814302,-0.002435564698346686,-0.01353225448897699,-0.0003399174971678585,0.09401220897748967,0.0019501235628449703,0.009399885,0.24335207276572188,-0.13766023206863431,0.019347300920197777,0.028482741973378068,-0.030000000000000027,0.0013727876292133345,-0.646635708454974,0.11519879805876787,-0.005841962859470584
2021-08-27,-0.03000000000000025,-0.010000000000000009,-0.0029607986734594962,-0.00012605692112794024,0.0009164107988408049,0.00811908807506569,0.001822874307557848,-0.0003986965812287853,0.029630373583423707,0.0179765475,-0.0009181469427689921,-0.026774046064631254,-0.03550456442256751,0.03050538237911967,0.0,-0.0039440245165183185,-0.646635708454974,-0.13931087639247863,0.008769045552897481
2021-08-28,,,0.004515981283591645,0.0035657632674372663,0.008097275115287978,0.007706382904593858,9.627857384078047e-06,-0.0006756630402790197,0.0022652500760060785,0.01809401416666665,-0.0015579074885747099,0.010382978626859152,0.04187871419708403,0.029463357289325913,,,-0.646635708454974,,
2021-08-29,,,-0.0005121208456333545,0.0017850846327170464,-0.0004965994950109526,0.00221723088573688,0.0006030311544327529,0.0015029555046656598,-0.013337262411333371,0.0070271458333333,0.0034642194418543926,-0.22346918504809776,-0.004889930282639738,0.02919685511903539,,,-0.646635708454974,,
2021-08-30,-0.009999999999999787,0.0,-0.0013413956630191678,0.0002236512441025908,0.004841952351087462,-0.00880929332106994,0.0009809704611764439,-0.001354680532255803,0.0008749707166700261,0.012052700833333301,-0.0031249895450632505,-0.0505884548361563,-0.0021585732243577043,0.02909295653330939,0.0,-0.0008332362883365363,-0.646635708454974,-0.012277625066194453,0.0042973414690568035
2021-08-31,0.04999999999999982,0.0,0.0013340411734691195,0.006012739783039866,-0.0015109657645921834,0.002353130657751308,0.00029817743332049743,0.00017948837202171554,0.04480098226189531,0.02271073,0.0004147307079968672,0.29250997831899406,-0.018669539440587288,0.028908643794349913,0.010000000000000009,-0.0012228656159818385,-0.646635708454974,0.017753756791781594,-0.0013500571571327669
2021-09-01,-0.020000000000000018,0.0,0.003363400613503992,0.0025384551646452785,0.003070069765670275,0.007426918484199182,0.0007454573901304481,-0.00020991603605968317,0.06194726437252519,0.016496865,-0.0004854165592447772,0.21551943691485573,0.033388894916497,0.028051641204416174,0.010000000000000009,-0.0020745132689485857,-0.647318855980382,-0.022707327292442514,0.0003117134648977782
2021-09-02,-0.029999999999999805,0.0,-0.0010917341339281032,0.0039315288340636845,0.002234847027982573,0.007543694405663028,0.002768076487964104,0.001674262874800363,0.0406328141919872,0.04188229166666665,0.0038757727444725903,0.09188907930049665,0.06391843390867173,0.03587845144524125,-0.020000000000000018,-0.0007701869790164295,-0.647318855980382,0.018450707913116204,0.00283852816777852
2021-09-03,-0.020000000000000018,0.0,0.0007049250510336099,0.002374881508005818,0.031395845785508775,-0.0253464254849327,0.009892949123783608,2.6416189914232245e-05,0.01364117656740119,0.04334563249999995,6.163771953977567e-05,-0.08582502414082893,0.00560818646597167,0.0298250295981901,0.030000000000000027,-0.0021186345178065835,-0.647318855980382,0.0,-0.0003350829692383428
2021-09-04,,,0.010703147780750344,1.1729493078571807e-05,0.006655965562452877,0.0061194820069319445,0.000551792304563543,0.0006233491397915841,-0.011484798566856146,0.0316366608333333,0.0014541800933898122,0.08408399580297984,0.024486088012331528,0.028081575378164525,,,-0.647318855980382,,
2021-09-05,,,0.002487381916616024,0.0038119657954157533,0.001970968417745581,0.0027249350589185735,0.0009045438582383794,-0.0008875835613848848,0.0740967941425164,0.03312192166666665,-0.0020731144545088234,-0.18520616425335376,-0.004478998473054054,0.028034611244475177,,,-0.647318855980382,,
2021-09-06,-0.010000000000000231,0.0,0.003390286313051884,0.0023829750355875584,0.005622311614448611,0.0002385793761444739,0.0084088180214363,0.00048615029834277813,0.013037349907834924,0.03807770166666665,0.0011456130383666393,-0.16860538045213527,0.023603607048889415,0.0271471775237754,,,-0.647318855980382,,
2021-09-07,0.03000000000000025,0.0,0.010447617936272932,0.003430141562528572,0.006571286577174555,0.007791101722870645,0.022182638986867453,0.009499914562499646,-0.33453685184222537,0.01813814666666665,0.0226178584984649,0.11357655598907647,0.00910447426555901,0.022477239733514,0.039999999999999813,0.003830143055956192,-0.647318855980382,0.10022853958499134,-0.0034012661634807984
2021-09-08,0.0,0.0,0.0025655704388366273,0.010609951067025067,0.004669862144775223,0.010262912871615676,0.003078837590493001,0.0008505231388497118,-0.017830920826449024,0.01005316833333335,0.002006398218432463,0.6129747562841465,-0.125880924100589,0.059470979973061514,-0.030000000000000027,0.0022315418651874808,-0.648500198851895,-0.009972381812937137,-0.0013194454045599713
2021-09-09,-0.010000000000000231,0.0,0.01978647717233789,0.01585106921153372,0.002348207366698276,0.0019963619292004903,1.4188533909534851e-05,-0.0035888043068500355,-0.0003609833598472501,0.0135629783333333,-0.008493650686453668,-0.25793970334430755,-0.0016311194274337276,0.052370321194750664,-0.05999999999999983,-0.0016696508882203531,-0.648500198851895,0.04570980696185023,-0.004616238276287987
2021-09-10,-0.040000000000000036,-0.010000000000000009,3.169329156662837e-05,0.010536365052645453,0.00022612163652897566,0.007752229105773513,0.00023957321629764516,-0.003238612987128036,-0.010324587573955143,0.0162614708333333,-0.0077291311000733075,-0.24593541581608427,-0.004095775583878543,0.05201913852730353,0.050000000000000044,-0.0008894376552968097,-0.648500198851895,0.1082817765322428,-0.007752617623131286
2021-09-11,,,-0.004202749611393944,0.007686846244817887,-0.012577397249208547,0.0057178752748628615,0.0007254184599055576,-0.0012094576134310852,-0.005849697798674457,0.0108251408333333,-0.0029039369879277394,-0.03499170346396047,-0.052825370264933724,0.05136531120183296,,,-0.648500198851895,,
2021-09-12,,,0.0015700697475002393,0.002403733039387595,0.02065089336569552,0.00364666378481911,-0.0005697998641696985,-0.001189843537613723,0.01043009817413667,0.0115532633333333,-0.0028634612462682192,-0.14258798472760587,0.013359225220483198,0.05281956163750273,,,-0.648500198851895,,
2021-09-13,-0.020000000000000018,-0.010000000000000009,0.011377259142315925,0.002989365643444729,0.0034249479583588946,-0.00012594106210868524,-0.0005880380126223406,-0.0008670175773814705,-0.009401147213380102,0.0063186483333333,-0.0020904981235320146,-0.16429985868110802,0.03332771968987283,0.05425857728518607,0.0,0.0008107034535163038,-0.648500198851895,-0.078413168949242,0.0022739222394125846
2021-09-14,0.020000000000000018,0.0,-0.008192466667741262,0.004430116836629327,1.4075695021240638e-05,-0.028713006750697736,-0.0003235506492482736,0.002257172029913607,0.06031424757438483,0.0111942158333333,0.005431503687433319,0.3755395724008805,-0.028918876834023444,0.05293595120535599,-0.050000000000000044,-0.0002477435442296283,-0.648500198851895,0.00463559933895441,-0.00576317437780105
2021-09-15,-0.029999999999999805,0.0,0.0007494966252873263,-0.005432368664031306,-0.0030353448513649518,0.005929670857412198,9.25261659400067e-05,-0.006638131610952928,0.06379600198129375,0.005755610833333351,-0.016059990132042797,-0.10864549252716604,0.04007629010213927,0.0330189348339364,0.030000000000000027,-0.0002548859797304459,-0.650351787243569,-0.06803898800852615,0.008438206673245574
2021-09-16,-0.020000000000000018,0.0,-0.001966720768141411,0.00019240806250638083,8.982432153141855e-05,-0.0073304995575124736,0.0003762506321802072,-0.004622916276606858,-0.03692949653401893,0.01003405666666665,-0.011343098181471374,-0.19747617388498323,0.035345790095439616,0.035591001170568286,0.010000000000000009,0.0028840280038648913,-0.650351787243569,0.027666532718138903,-0.0015523011230360595
2021-09-17,-0.020000000000000018,0.0,0.0017333899885140429,-0.0016963864978760043,0.0039039427235340435,0.0032195087432797544,0.0013577931063318016,0.0009729585774328559,-0.009396268101979495,0.00929721416666665,0.002401284459482865,0.09613614972386611,-0.006356380855577414,0.03569929976677032,0.029999999999999805,0.0026028815612102463,-0.650351787243569,0.10744501893807135,-0.009152683146432139
2021-09-18,,,0.001525881647585616,0.005810518022702031,0.0041345024363748486,-0.0017819604443860295,0.0009081819267131823,0.0040639324600969026,0.012524463480447985,0.0056441508333333005,0.009977013252351306,-0.1431736197208232,-0.02991354683577588,0.030147748676761982,,,-0.650351787243569,,
2021-09-19,,,-0.001714002077092594,0.0007753972870493616,-0.001113645293462266,-0.004818876197645264,0.0005614796810608031,0.0026015306752773786,-0.0038453441876688914,0.00010591083333334988,0.006338479296841486,-0.06314866255499754,0.013122327832491825,0.030141034369077592,,,-0.650351787243569,,
2021-09-20,0.18999999999999995,0.010000000000000009,0.0013289305156908655,0.0033967587402688165,0.00182029169247598,0.004678834208260938,-0.0005316699596313583,0.022533275149852997,-0.08970753337155916,0.0043909558333333,0.053254761437471716,-0.07678562393590119,-0.022923526098808916,0.02978986424792827,-0.05999999999999983,0.003017479132200407,-0.650351787243569,0.2114463808722551,-0.017123020373770004
2021-09-21,-0.06000000000000005,0.0,-0.001069762732818375,-0.012545216315610763,-0.040972520837463215,-0.008673380824707769,0.0006721453805408013,0.0016347795563834092,-0.09756246507769677,0.00362228833333335,0.0037579944274163156,0.538842058302796,-0.10604252542295786,0.049821565522262135,0.030000000000000027,-0.0010914994535093925,-0.650351787243569,-0.05393757843610203,-0.0008126796836602779
2021-09-22,-0.08000000000000007,-0.010000000000000009,-0.006015398447154136,0.013289585371542933,-0.0045227537125411416,0.002608358359069657,0.0031992186556936844,0.004843964727913075,0.05366484544678625,-0.0036310500000000002,0.011088212152535882,0.11258452958231603,-0.07135409563225048,0.04858490956877088,-0.040000000000000036,-0.0017200129811936193,-0.652509344442963,-0.15462972175258693,0.009474540664092146
2021-09-23,-0.06000000000000005,-0.010000000000000009,0.006307656872410002,0.017601982308043773,-0.005683165737902772,0.014210174796400497,0.002801858140154173,-0.0015842010110196558,0.023683565075430783,-0.01355846666666665,-0.00362300230130322,-0.2024315906082147,0.09491343455411455,0.06405336876019675,0.06999999999999984,-0.000962422031596688,-0.652509344442963,-0.11353953647561221,0.012061715863250555
2021-09-24,0.020000000000000018,-0.020000000000000018,-0.00025013712088248425,0.010997498215732548,0.011395673407849837,0.015730855054835003,0.002894933551895647,0.00358412740378439,-0.041824142684032645,-0.011041365833333299,0.008201698221156649,-0.18155395681599182,0.029398099679477478,0.06654757434261557,0.040000000000000036,0.002170961113172609,-0.652509344442963,-0.04838766869207234,0.0014599428049599794
2021-09-25,,,0.00552018941195661,0.009722288758927139,-0.007957257228895401,0.007804215089645497,0.001275429764687059,-0.0006195057082285445,-0.016212285364598813,-0.0056800058333333,-0.0014146433482562983,0.296620101860853,-0.06295153793577768,0.06905027970499815,,,-0.652509344442963,,
2021-09-26,,,-0.0031314765374762022,0.007846454659602037,0.0031019155164906157,0.006739118772408686,0.0024766660812349972,-0.003180443167723097,0.013014579772729086,0.0011561266666666999,-0.007312384340009365,-0.2909804029922393,0.003983819177550805,0.06844806898918222,,,-0.652509344442963,,
2021-09-27,0.010000000000000231,-0.010000000000000009,-0.00010601621015823644,0.008034498882124546,0.002317814853147473,0.0017936402933239075,0.0014736048604430281,-0.00802608656155767,-0.02135692907126667,0.00649634166666665,-0.01872247288010063,0.03580410930587959,0.02492912485584213,0.07038595793434146,-0.010000000000000009,-0.0001450530962801011,-0.652509344442963,0.05534142765665395,-0.0027802175328766054
2021-09-28,0.06999999999999984,0.010000000000000009,-0.007349267844249431,-0.005108277174258328,0.015750771924285766,-0.008482209361241229,-0.0020918219121282976,0.0017629032729377353,-0.014835926849680495,0.00364569,0.004133836581793646,-0.07508816999011186,-0.03331899463662195,0.05865858196160617,0.06000000000000005,0.0044186201026112926,-0.652509344442963,0.21457818845528687,-0.020574321587474742
2021-09-29,-0.040000000000000036,0.0,0.0023977281734243287,0.002312413322725448,0.001265881607677812,0.006042747597443371,0.0006705920087723128,-0.002123171437861324,0.03208796629492662,0.0003700141666667001,-0.004984086912199238,-0.054113123518136075,-0.03939097629417239,0.05337099014909937,0.020000000000000018,0.00403833423325306,-0.653712998086313,-0.03012670540350726,0.0015679363733056562
2021-09-30,0.06000000000000005,0.020000000000000018,0.003398799450016091,0.01189214532506321,0.001312416321979004,-0.03876316267377386,0.0007474923783527533,-0.012020763596094138,0.01779919129970775,0.010018932500000001,-0.028718461650594794,-0.022360236434141104,0.017004016332997134,0.03627482019116392,-0.010000000000000009,-0.0006008297560953224,-0.653712998086313,0.025384295135672197,-0.01198122097381571
2021-10-01,0.050000000000000266,0.0,-0.0007964990837129698,0.006235126418028656,0.0013160339619557888,-0.047079831351575056,0.0030207670325851804,-0.0007319933074965349,0.0876600982466475,0.0052340508333333004,-0.001781090099101211,0.05456776703343968,0.05349878148287908,0.041282783827254664,-0.030000000000000027,-0.0022749104759389738,-0.653712998086313,-0.08992281627324372,0.011425952216360002
2021-10-02,,,-0.006532004914289901,0.009195921874010918,0.0031464003084406915,0.0021006255650026914,0.0018152595166478352,-0.0010172551505569496,0.0043490954791149125,0.0047944608333333,-0.002484982560801071,0.279346138538839,0.0931822363527339,0.04669050039607328,,,-0.653712998086313,,
2021-10-03,,,2.650112625661598e-05,0.0024894388527529707,1.117243672016918e-05,0.001937546671173373,0.0012126702191134625,-0.002536918079859202,0.009858159625159135,0.0088894558333333,-0.00623187592574122,-0.26322467353570195,0.009047674577435019,0.04649173307121235,,,-0.653712998086313,,
2021-10-04,0.009999999999999787,0.0,0.0006462090102905785,0.007540594421799876,0.00858269116977182,0.0015072643378861755,0.00017623997903189282,-0.004471904917234311,0.023546358334035268,0.00827469166666665,-0.011082550415713224,-0.14540613647342232,0.010019080922799357,0.04645489962767727,0.010000000000000009,-0.000926291659150813,-0.653712998086313,0.0821136659590791,-0.01307093399993775
2021-10-05,-0.040000000000000036,0.0,0.0005162802758833005,-0.0008268467274002607,0.002746236331482214,-0.0014523143516705884,0.0013161096055770516,3.7752889096951004e-05,0.07526109409200174,0.01022231166666665,9.420137418573112e-05,0.17459872248747943,0.0047266404509947,0.04174840497399442,0.040000000000000036,0.0008003873777138182,-0.653712998086313,-0.07504649873598623,0.010469458977262036
2021-10-06,0.1200000000000001,0.010000000000000009,-0.0015937414582187304,0.004601268989183245,0.0037792794160307814,0.0005411329549287883,0.0009394360040059869,-0.003476759526987505,0.008161250695709717,0.01230026666666665,-0.008720905492235996,0.0357666724671486,0.04268875090397491,0.03238560717690504,-0.030000000000000027,0.0030827158052559867,-0.653972260117697,-0.014184634991956546,0.004094493547635025
2021-10-07,-0.10000000000000009,0.0,-0.0014366828353674437,-0.0004597197013493084,0.015786215168479386,0.0007578656944246879,0.003254667390372099,-0.003442932278240572,0.006489405864264337,0.0174931875,-0.008740182723626653,0.2945123834597257,0.045096254143045016,0.03182598143517924,0.030000000000000027,-0.0018680512484623435,-0.653972260117697,-0.07205879110878621,0.008264047735016433
2021-10-08,0.010000000000000231,0.0,0.0030899134276095126,0.007636884719872257,0.005069370436004109,0.0002521638282960123,0.0022254528625925978,-0.0004381878291853726,-0.0052512877300533636,0.01567126,-0.0011203698054941553,-0.23691785280324842,-0.013528553915648535,0.03582897294581297,0.030000000000000027,0.0008223375975733305,-0.653972260117697,-0.04020379601621915,-0.0019155742909777729
2021-10-09,,,0.0016778157346356542,0.00845042012003417,0.0071458496460964594,-0.028627465145627997,0.0007912923187409157,0.0008580062447601708,0.009010675606200079,0.01059781416666665,0.0021943298749594947,-0.10311147272048933,-0.004005941267943409,0.022346473552163224,,,-0.653972260117697,,
2021-10-10,,,4.063409652396452e-05,0.0023735697353523873,0.006850880034215158,-0.0006309169549298495,0.0006835306267607061,9.032861093874461e-05,0.0012996762166168612,0.009257330000000001,0.00023089105525407453,-0.12974185921178838,0.014344785157756848,0.02226268005374431,,,-0.653972260117697,,
2021-10-11,0.0,0.0,0.00014826571157720508,0.005499220162507843,0.000887028705025543,-0.0003087806483101389,0.0009900542380633574,0.005817729794310567,0.05016966551496717,0.01529337916666665,0.014774168311888719,0.21448687796603644,-0.026145555228660643,0.027069649944445048,,,-0.653972260117697,0.0634724229555732,-0.0068894637904683975
2021-10-12,0.07999999999999963,0.010000000000000009,0.006569373180972994,0.004204076925028127,0.0016900624234303819,0.003022524407530455,-0.0009596551285156624,0.0002213865216361453,-0.03173046069314163,0.0101529025,0.0005573893141646695,0.09504429080651007,0.040811768173145566,0.02944623547696939,-0.050000000000000044,0.001356861776900864,-0.653972260117697,-0.007528266420791407,-0.0024196966754637117
2021-10-13,-0.029999999999999805,0.0,-0.0004853823574030593,-0.009557263859178447,0.008071754323969763,-0.0009571097614252648,-0.0005147308132656354,-0.004345222536207696,0.027428792712149246,0.01517418666666665,-0.010991564481406741,-0.034414943041260325,-0.01651174493296612,0.028375674129984103,-0.050000000000000044,-0.0024753017005165745,-0.652189038493601,-0.06289419787575445,0.0030179781813099993
